Id	Text	Label
sme_898	One of the cheap ways to threaten the Gov on religion to ensure that Gov takes no decisions which would create Religious Chaos #ShutDownJNU	Offensive
sme_899	With these kinds of acts..we are just easing the job of ISIS! Though don't #ShutDownJNU but take necessary actions agnst this mishappening!	Offensive
sme_900	abhi bhi 1 hundred k liye wait krna pdega misbah gone #indvspak	non-offensive
sme_901	virat kohli's ratio per century - 6.8 matches per century #cwc15 #indvspak #crictracker	non-offensive
sme_902	JNU=Jehadi Nurturing University.If such anti national slogans can b raised in Delhi, imagine the state of other places.shameful #ShutDownJNU	Offensive
sme_903	"@devyanidilli @madskak Freedom of expression cannot become a tool to organise anti national sovereignty"" movement. Bankrupt. #ShutDownJNU"""	Offensive
sme_904	Day12: End the Media Blackout in JNU. #FightBackJNU #WeAreJNU #StandWithJNU @Shehla_Rashid @kanhaiyajnusu pic.twitter.com/LVCYMoZwSc	Offensive
sme_905	hahaa @ranveerscafe69 rt @delrastogi: #indvsuae srk and ranveer singh are seen more than match. uae at 52 for 6 after 19.5overs.	Offensive
sme_906	#ShutDownJNU is not the solution of the problem! Why 1000s of students suffer. Bunch of people r anti nationalists not everyone in JNU	Offensive
sme_907	Dear @smritiirani Take immediate action against all those JNU Jihadis who supports Afzal Guru and please #BanJNU #ShutDownJNU	Offensive
sme_908	#ShutDownJNU : Parties supporting these traitors should be banned and supporters arrested for the act of sedition.	Offensive
sme_909	#ShutDownJNU It supports Anti Nationals and Islamic terrorists	Offensive
sme_910	So it means British rulers were more liberal and confident abt der rule in dis country den dis independent country? (2/2) #ShutDownJNU	Offensive
sme_911	@starsportsindia @sportanalystcom @bhuviofficial bhuvi kumar should play if fit. #cwc15 #cwcfantasy #indvsuae	non-offensive
sme_912	Mr.VC you can keep me out of JNU but never JNU out of me #standwithJNU #fightbackJNU	Offensive
sme_913	roflmax.@starsportsindia is just rocking.#indvsuae mouka mouka http://t.co/qadeihalfc	non-offensive
sme_914	that uae mauka ad is hilarious xd #mauka #indvsuae #cwc15	non-offensive
sme_915	Not seen single tweet of Aaptards and Cong by asking strong action agnt Antinationals, r they sold themselves to votebank? #ShutDownJNU	Offensive
sme_916	yeh batting hai thakur! ball de de mujhe! #indvspak	non-offensive
sme_917	hahaha kapil dev. simply shut manjrekar up. #indvspak	non-offensive
sme_918	#Bharathkebharbadi ...all these ppl who shouts this shud be booked under terrorist act and hang them like their #Guru #ShutDownJNU	Offensive
sme_919	#indvsuae uae ka india ko jeet k lye 103 runs ka target + #ausvnz new zealand ne australia ko 1 wicket se shikast de di #worldcup2015 #cwc15	non-offensive
sme_920	#ShutDownJNU wht these guys r doing is shockng...whr r v heading...	Offensive
sme_921	They are shouting ANTI NATIONAL slogans and you ASS HOLES call it FREEDOM OF SPEECH !! #ShutDownJNU pic.twitter.com/kEd69HQUae	Offensive
sme_922	pakistan ka don bread man out ::p #indvspak	non-offensive
sme_923	What Are Vice Chancellors Made Of? http:// lsh.re/1285Z #JNU #StandWithJNU #HCU #WeAreJNU #India #Education #SeditionRow #JNURow	Offensive
sme_924	didn't get to live tweet during #indvsuae due to college. but luckily i have a holiday on #ind vs #wi , which means i can live tweet! #cwc15	non-offensive
sme_925	not much excited about #indvsuae. . . only excitement is to watch the new @starsportsindia ad. @icc #cwc15	non-offensive
sme_926	rt @hathwalathakur: just in: arun lal is more disappointed as he didn't get much time for commentary than the uae team's poor performance. …	Offensive
sme_927	india 19/0 after 5 overs. #indvsuae dhawan getting into groove. http://t.co/6xjho8cvcx	non-offensive
sme_928	guys match ku ready ya #indvsuae inaiku summa kele kele kele󾔗	non-offensive
sme_929	This is how Politics and women who file False cases of sexual harassment breed together at #JNU . #ShutDownJNU pic.twitter.com/MFGWiUM2BW	Offensive
sme_930	It's a battle for all of us: Two nights with the JNU hunger strikers at Freedom Square http:// scroll.in/article/807793 /its-a-battle-for-all-of-us-two-nights-with-the-jnu-hunger-strikers-at-freedom-square … via @scroll_in #StandWithJNU	Offensive
sme_931	tt india 09:04 1.#indvspak 2.#mustwatchmsg 3.#wivire 4.#जयहिन्द 5.#iplauction 6.rega jha 7.ireland 8.congrats team india 9.windies 10.giroud	non-offensive
sme_932	"big up swapnil_doriya http://t.co/pncvy4p8ac for your post "" #copied #worldcup #indvsuae #wewantitback #goindia"	non-offensive
sme_933	after Kanhaiya another rbloody drama ... #ShutDownJNU https:// twitter.com/MsSantoesha/st atus/790245293606461440 …	Offensive
sme_934	tt mobile in @ttmobile_in: tt india 12:24 1.#ausvnz 2.#nzvaus 3.#superbudget 4.#indvsuae 5.#sabkabudget 6.star... http://t.co/9aseeiyxvu	non-offensive
sme_935	@russelarnold69 namma match ku commentary pannaleiya #indvspak	non-offensive
sme_936	* dressing room * mauka mauka, mauka mauka ~ india team to rohit sharma #indvsuae	non-offensive
sme_937	@vennelakishore bhayya good afternoon!!! hoohoo #indvsuae first wicket loss☺️☺️ #cwc15 #umeshyadav 👌👌👌	non-offensive
sme_938	waiting for new #maukamauka advt @starsportsindia #cwc2015 #indvsuae	non-offensive
sme_939	im glad imrank sahb didnt make naya pakistan wrna it wud have gone lyk this on indvspak match haray ga naya pakistan,haray ga naya pakistan	non-offensive
sme_940	सब दिख रहा है। और ये सब बहुत जल्दी हो गया। अब चाटोगे बेटा लिख लियो। #ShutDownJNU	Offensive
sme_941	"#ShutDownJNU For @TimesNow students chanting afzal guru is dissident""?? Os this an option? Shame! https:// twitter.com/TimesNow/statu s/697403553107697665 …"""	Offensive
sme_942	#ShutDownJNU Goes Viral: People demand Govt. to Shut Down anti-national JNU http:// fb.me/7EHIgU3QW	Offensive
sme_943	heat map of tweets indvspak #cwc15 amazing http://t.co/d6elymlkis	non-offensive
sme_944	finally, time to move on to the other game. #indvsuae #cwc15	non-offensive
sme_945	#ShutDownJNU trending worldwide at no.5 bhakt power	Offensive
sme_946	dear pakistan, ab diwali me hi bajana patake #indvspak	Offensive
sme_947	rt @smaaashlive: all the questions are individual #contest, winners will be announced after every question. #cwc15 #indvsuae	non-offensive
sme_948	mouka mouka to see @ipoonampandey 2morow again #indvsuae	non-offensive
sme_949	JNUTA Relay Hunger Strike, Day II #StandWithJNU http:// fb.me/7MDL0baev	non-offensive
sme_950	"miss you sehwag n yuvi :""( chak de india #indvspak #indwins"	non-offensive
sme_951	both delhi batsmen making 100. aap bhakts: kejriwal revolution. #indvspak #copy.	non-offensive
sme_952	Exactly. #ShutdownJNU https:// twitter.com/suryahsg/statu s/786389357305311232 …	non-offensive
sme_953	Q. How to burn water ? A. Take water in a pot, heat until it all become vapour .... and wait for Next Mansoon. #shutdownJNU	non-offensive
sme_954	#ShutDownJNU #JNURow Stop all subsidies given to these morons and shutdown this den of terror called #JNU ... 4/n	Offensive
sme_955	#ShutDownJNU what a prejudice! Shut this university and change the organisation altogether.. Line up with some reputed university	Offensive
sme_956	We are d country whr we give milk to poisonous snakes and fight for their mercy petition on tax payers money. #flashpointafzal #ShutDownJNU	Offensive
sme_957	chalo ek excuse already milgaya pakistan ko #3rdumpire #sourloosers #pak #indvspak #wewillbringitback	non-offensive
sme_958	They partitioned your country.They screwed Kashmir & Now they are giving anti India slogans in your country's capital.Wake up! #ShutDownJNU	Offensive
sme_959	@BJPLucknowBJP @BJP4India @BhimBassi @DelhiPolice Took you as official BJP UP. Points must be raised and action must be taken. #shutdownjnu	Offensive
sme_960	doubles- wicket: pakistan 102/4 (target: 301) v india sohaib maqsood c raina b yadav 0 (2) yadav 4.4-0-25-2 #indvspak #indvpak #cwc15	non-offensive
sme_961	@hdfclife #indvspak 3 - total number of catches by teamindia :d meri team meri jeet!! #myteammypride indiaaahhhhh	non-offensive
sme_962	#ShutDownJNU do it..	Offensive
sme_963	what a wicket !!!!!!!!! woohooooo #indvsuae #wontgiveitback #cwc15 #bleedblue	non-offensive
sme_964	take actions..stop them before its too late #ShutDownJNU	Offensive
sme_965	#JNU #ShutDownJNU Hizbul and Lashkar sleeper cells active in JNU https:// twitter.com/Yamla_jaat/sta tus/790434128512462849 …	Offensive
sme_966	Where r people who returned awards for #Intorance India now all r quite #shame pls take action @narendramodi @ArvindKejriwal #ShutDownJNU	Offensive
sme_967	These anti nationalists just want to destabilize india.so destabilize these anti nationals,act strongly and harshly.. #ShutDownJNU	Offensive
sme_968	Who has indoctrinated & brainwashed these obdurate & cantankerous dimwits? Expel & expunge anything that promotes Sedition. #ShutDownJNU	Offensive
sme_969	@waglenikhil And you remember your own Communist/Marxist/Anti National history. #ShutDownJNU https:// twitter.com/waglenikhil/st atus/697495977649950720 …	Offensive
sme_970	#ShutDownJNU #ShutDownJNU #ShutDownJNU #ShutDownJNU #ShutDownJNU #ShutDownJNU #ShutDownJNU #ShutDownJNU https:// twitter.com/BJPLucknowBJP/ status/697492200339304449 …	Offensive
sme_971	@shafaq__khan #ShutdownJNU Terrorist in the making https:// twitter.com/shafaq__khan/s tatus/697498299960406018 …	Offensive
sme_972	Lot of people in JNU are in need of serious psychological help to deal with their hallucinations and insecurities. #ShutDownJNU	Offensive
sme_973	Boycott these Terrorist Sympathisers in Media #ShutDownJNU https:// twitter.com/waglenikhil/st atus/697486516155764736 …	Offensive
sme_974	#ShutDownJNU and save the brainwashing of youth by Anti National Marxists	Offensive
sme_975	@DelhiPolice - What is stopping u from arresting the ppl chanting Anti India slogans at JNU? Pls act swiftly and arrest them. #ShutDownJNU	Offensive
sme_976	Sometimes I really feel that Indian soldiers are pointing guns in wrong direction.. True enemies are in our country. #ShutDownJNU	Offensive
sme_977	#ShutDownJNU Nation shd cme 1st n anythng detrimentll 2 national interest shd b strictly dealt wd ,wdout exception. https:// twitter.com/iNirajVerma/st atus/697442438307147777 …	Offensive
sme_978	#ShutDownJNU or #ConvertJNU2SCBU SubhashChandBoshUniversity https:// twitter.com/mvmeet/status/ 697481434743840768 …	Offensive
sme_979	@waglenikhil pls use #ShutDownJNU and show ur patriotism	Offensive
sme_980	JNU should be burnt down to ashes. #ShutDownJNU #FlashpointAfzal	Offensive
sme_981	#shutdownjnu All Edu Institutes should be closed until these Anti Nationalist are arrested.....	Offensive
sme_982	aj rohit sharma k talent tsunami me uae doob jayega. #indvsuae	Offensive
sme_983	modi n nawaz k phone kya h, bas ab to match fix hgya! #indvspak #justpakistanithings	Offensive
sme_984	sannata in kashmiri muslims occupants homes. rip haramkhor traitors !! #indwins #worldcup #indvspak #जयहिन्द	Offensive
sme_985	#ShutDownJNU has #become #dumping #station of #antinationals #PakLovers #heaven #JNU @HMOIndia @PMOIndia pic.twitter.com/SXCUE9jNi7	Offensive
sme_986	Something like this could happen when the indoctrinated try to take on the educated... :) #StandWithJNU ... http:// fb.me/8aoRFjrir	Offensive
sme_987	@waglenikhil SO, basically u support anti-national activities in JNU. #ShutDownJNU	Offensive
sme_988	Suppress voice of dissent #ShutDownJNU Force Rohith to commit suicide So this is future India What a shame @narendramodi	Offensive
sme_989	We cant allow cowards surviving on tax payers money and using educational campus for anti national activities #ShutDownJNU	Offensive
sme_990	hahahaha hahahaha....103 to win?? hahahahahahha...:p #indvsuae !!!!	Offensive
sme_991	ye #worldcup2015 nahi ye hai world vs india.. 3rs adv mauka mauka ..... #indvsuae .. ! ! ! #undefinedlover... http://t.co/nkube8xc8z	Offensive
sme_992	#ShutDownJNU : we will prove ourselves to be eunuchs if we simply let go these perpetrators of sedition.	Offensive
sme_993	Retweeted Sheetal (@shtl1980): #ShutDownJNU 3lac is the Amt that cost a taxpayer for these antinationals... http:// fb.me/Ksukbi4b	Offensive
sme_994	@narendramodi pls arest @_sabanaqvi @RanaAyyub n their junis in jnu these ppl r dangrous thn who cme frm cros border #ShutDownJNU	Offensive
sme_995	#ShutDownJNU #JNURow This time if anti-nationals like #Congress #Rahul #Kejriwal #AAP #CPI come to support send them also to Pakistan... 5/n	Offensive
sme_996	This isnt the type of India, shaming those who gave away their life for independence #FlashpointAfzal #ShutDownJNU	Offensive
sme_997	Before JNU Becomes Jihadi Nurturing University #ShutDownJNU .	Offensive
sme_998	Terrorists disguised as #JNU students!They r colluding with Pak to destabilize & disintegrate India #ShutDownJNU #FlashpointJNU @jeetensingh	Offensive
sme_999	#uae to gai tel leny ! #indvsuae	Offensive
sme_1000	#shutdownJNU its high time the entire admission process of JNU be streamlined & made transparent. Any student above 25 yrs be thrown out	Offensive
sme_1001	We can even leave off Pakistan based terrorists as they are known enemies. But we shouldn't tolerate these Inland bastards. #ShutDownJNU	Offensive
sme_1002	rt @vksisodiya: waah bhai! gajab gajab! @fakingnews ok, india needs 1712 runs to win - uae #indvsuae http://t.co/yd4w5nffyj	Offensive
sme_1003	One who funds, supports or acts against the Nation in support of a traitor, is also considered as a Traitor in the eyes of law. #ShutDownJNU	Offensive
sme_1004	@sudhirchaudhary Hafiz Sayeed should hire terrorists from JNU.He will get educated terrorists. #ShutDownJNU	Offensive
sme_1005	متحدہ مخالف اداروں کو بند کرو. بہت ہو گیا !! جے ہند. #JNU #ShutDownJNU	Offensive
sme_1006	Let's Arnab decide fate of JNU on timesnow #ShutDownJNU	Offensive
sme_1007	Why this protest at this time?......Manufacture tensions by playing victim if police crack down on these anti-nationals? #ShutDownJNU	Offensive
sme_1008	Sonia's sleeper cell to trigger unrest in INDIA. #Presstitutes #AwardWapsi gang #SeditionGang #shutDownJNU @eparitosh	Offensive
sme_1009	@SouleFacts but tht was just a secular liberal protest by a few civilized ppl exercising their freedom of speech. #ShutDownJNU	Offensive
sme_1010	JNU student from Manipur found dead in his hostel room, body taken for post mortem, details awaited #ShutDownJNU	Offensive
sme_1011	Only one university in India is making headlines these days and that too for wrong reasons ! #ShutDownJNU @rajnathsingh https:// twitter.com/ANI_news/statu s/791136284299452417 …	Offensive
sme_1012	What kind of Freedom of Speech Allows these Traitors to Honor a Terrorist at Taxpayer's Money #ShutDownJNU	Offensive
sme_1013	when it comes to insulting Jawaharlal Nehru these congress goons go mad but they can insult sitting PM at will? #ShutDownJNU	Offensive
sme_1014	@_YogendraYadav @Prakashkarat4pm Why are you quite on degadation of your university image #ShutDownJNU pic.twitter.com/IUXugDwGdK	Offensive
sme_1015	#shutdownjnu All Edu Institutes should be closed until these Anti Nationalist are arrested..	Offensive
sme_1016	Jst sw jnu students delivering antiindian slogans, each 1 of those traitors shud be suspended #shutdownJNU https:// twitter.com/aviralkshatriy a/status/697493066597281792 …	Offensive
sme_1017	yeh match hay ya mazaak hay? 😆😂😂#indvsuae	Offensive
sme_1018	anyways, so slaughter pigs directly next time. Save time. (2of2) #ShutDownJNU	Offensive
sme_1019	#ShutDownJNU These traitors shld be behind bars & shld be severely punished. They r openly threatening India. @PMOIndia dnt sleep! act.!	Offensive
